year,month,day,New_England_cdd,Mid_Atlantic_cdd,East_North_Central_cdd,West_North_Central_cdd,South_Atlantic_cdd,East_South_Central_cdd,West_South_Central_cdd,Northwest_cdd,California_cdd,Mountain_cdd,Southwest_cdd,New_England_hdd,Mid_Atlantic_hdd,East_North_Central_hdd,West_North_Central_hdd,South_Atlantic_hdd,East_South_Central_hdd,West_South_Central_hdd,Northwest_hdd,California_hdd,Mountain_hdd,Southwest_hdd,California_price,East_North_Central_price,East_South_Central_price,Mid_Atlantic_price,Mountain_price,New_England_price,Northwest_price,South_Atlantic_price,Southwest_price,West_North_Central_price,West_South_Central_price
2022,12,9,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,28,29,30,36,10,7,4,31.29426786401693,19.0,37.371306626438965,19.55964689793992,31.90920041004613,4.71,4.47,4.94,20.30745735174655,6.75,31.09,4.753800681431005,28.32894934333959,4.640747126436782,4.5333357944477255
2022,12,10,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,34,33,30,32,13,11,4,29.29426786401693,18.0,35.177349007518494,17.55964689793992,45.768179551122195,4.87,4.68,5.36,29.932704778156996,13.15,44.52,5.048495538493463,37.345,4.870226377952756,4.695158681721086
2022,12,11,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,37,33,29,33,13,13,7,28.352866067991535,20.0,31.29535701203291,18.559646897939917,45.768179551122195,4.87,4.68,5.36,29.932704778156996,13.15,44.52,5.048495538493463,37.345,4.870226377952756,4.695158681721086
2022,12,12,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,36,32,29,32,13,14,6,28.647133932008465,24.0,34.49109471170787,23.891226798822814,45.768179551122195,4.87,4.68,5.36,29.932704778156996,13.15,44.52,5.048495538493463,37.345,4.870226377952756,4.695158681721086
2022,12,13,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,37,36,30,27,16,15,4,32.647133932008465,23.0,40.83370755391282,27.228066997057027,40.15853211009174,5.72,5.69,9.17,24.54003555104114,19.76,36.83,6.988429886302112,35.60005934718101,5.611642304385211,5.878594888094292
2022,12,14,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,37,37,27,30,18,13,9,31.647133932008465,22.0,40.90051757863968,29.005260297351327,48.88591397849463,6.02,5.86,11.48,28.978955489614243,21.42,46.99,7.996042790363179,43.82506849315069,5.992637528259231,6.269130365911611
2022,12,15,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,33,33,29,35,15,18,19,32.941401796025396,20.0,42.43449712874244,28.450873696762727,25.51178947368421,5.68,5.5,7.89,20.007142857142856,10.55,24.23,6.699113310867734,24.06112664473684,5.667345276872964,5.82744769874477
2022,12,16,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,29,30,33,39,16,24,20,33.58853572803386,18.0,45.4733474783216,28.119293795879834,36.600267131242745,6.18,5.92,8.76,25.70853492333901,8.7,33.14,7.219146558704454,35.05860639021074,6.217054610564011,6.221174271920262
2022,12,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28,29,38,44,18,27,22,34.235669660042326,18.0,45.284116269986626,27.119293795879837,32.93010638297872,6.25,5.78,14.73,20.45675086107922,17.65,28.99,9.425247045146289,29.031335227272727,6.478260869565218,5.6804355742296915
2022,12,18,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,31,33,43,50,21,30,23,34.941401796025396,19.0,44.63672987069214,27.119293795879837,32.93010638297872,6.25,5.78,14.73,20.45675086107922,17.65,28.99,9.425247045146289,29.031335227272727,6.478260869565218,5.6804355742296915
2022,12,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,33,35,44,49,23,32,24,36.82420538807619,20.0,43.79423547031173,23.228066997057027,32.93010638297872,6.25,5.78,14.73,20.45675086107922,17.65,28.99,9.425247045146289,29.031335227272727,6.478260869565218,5.6804355742296915
2022,12,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32,34,41,53,24,28,20,35.47133932008465,18.0,42.158149485093844,23.450873696762727,36.84503540519275,6.06,5.18,8.37,22.107896174863388,13.68,30.59,6.579824814014879,34.85986090775989,6.630965630114566,5.403354931605472
2022,12,21,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,35,36,41,55,20,25,23,39.05987504811851,15.0,38.29709179431182,20.67368039646843,26.849543378995435,5.35,4.87,7.67,16.410691192865105,10.76,21.39,5.856676161652127,23.73047244094488,6.164561219127693,4.713110935023772
2022,12,22,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,29,30,40,66,18,24,26,45.47133932008465,14.0,54.108271445639254,20.896487096174134,51.47653454133635,15.07,5.03,6.29,43.800818431911964,6.88,43.01,5.937137681159421,51.270495458298925,20.06072072072072,6.433318561001043
2022,12,23,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,26,28,64,69,22,55,45,39.82420538807619,13.0,48.878919477044036,21.678940693819754,33.7956652360515,11.0,7.12,33.38,27.637277726856095,30.51,30.66,18.811649885583524,32.76790262172285,11.882605042016808,7.51999494012481
2022,12,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,56,61,63,40,51,40,31.177071456067722,11.0,39.63359699576528,19.010520594702648,38.05681363903586,8.48,5.54,28.8,22.439827586206896,35.47,31.52,15.569955956837704,30.30720221606648,8.658421336206898,6.191136918018878
2022,12,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,51,56,55,37,45,32,24.17707145606772,8.0,31.821651065967085,16.787713894996944,38.05681363903586,8.48,5.54,28.8,22.439827586206896,35.47,31.52,15.569955956837704,30.30720221606648,8.658421336206898,6.191136918018878
2022,12,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,46,51,54,33,41,26,21.529937524059257,7.0,28.336384426259652,14.564907195291243,38.05681363903586,8.48,5.54,28.8,22.439827586206896,35.47,31.52,15.569955956837704,30.30720221606648,8.658421336206898,6.191136918018878
2022,12,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,42,46,47,27,32,25,21.941401796025396,13.0,26.666733017318393,14.67368039646843,38.05681363903586,8.48,5.54,28.8,22.439827586206896,35.47,31.52,15.569955956837704,30.30720221606648,8.658421336206898,6.191136918018878
2022,12,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,36,32,36,35,21,24,16,26.35286606799154,16.0,28.607719619360893,19.005260297351324,27.75474874371859,4.86,4.83,6.52,17.461594771241828,17.38,20.94,5.581531465987632,22.98225201072386,4.6199370409234,3.846474739970282
2022,12,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30,27,24,25,16,17,9,27.29426786401693,18.0,35.42983499470263,20.005260297351324,21.714156492785797,3.92,3.74,5.06,12.507254237288135,6.04,12.07,4.533729854182655,16.385297532656022,3.874565217391304,3.3235406290024194
2022,12,30,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,23,23,20,34,12,9,9,25.647133932008465,15.0,36.68569192270313,20.450873696762727,15.676962457337885,3.52,3.02,3.23,10.081072821846554,3.86,12.96,3.2463294985891036,11.74517006802721,3.564212103055722,3.120497994652406
2022,12,31,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,22,22,26,33,11,9,8,25.647133932008465,14.0,32.50573974619538,16.78245359764562,15.676962457337885,3.52,3.02,3.23,10.081072821846554,3.86,12.96,3.2463294985891036,11.74517006802721,3.564212103055722,3.120497994652406
2023,1,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,19,19,27,30,6,8,5,27.351590328005177,18.0,32.149535767803265,18.107123372054854,15.99689944134078,3.45,2.34,2.65,12.235537590945837,3.43,14.65,2.75147187141217,15.344634482758622,3.4287513116474297,2.7896952666416883
2023,1,2,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,26,22,24,31,8,6,2,31.0,22.0,36.964226445843124,22.549972720876795,15.99689944134078,3.45,2.34,2.65,12.235537590945837,3.43,14.65,2.75147187141217,15.344634482758622,3.4287513116474297,2.7896952666416883
2023,1,3,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,28,21,20,29,6,3,5,30.648409671994827,20.0,39.46478446676419,22.657096092931646,15.99689944134078,3.45,2.34,2.65,12.235537590945837,3.43,14.65,2.75147187141217,15.344634482758622,3.4287513116474297,2.7896952666416883
2023,1,4,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,24,15,22,35,4,6,11,27.648409671994823,16.0,39.49427134400038,19.878520767342618,24.98437881873727,3.37,2.42,2.54,17.25975197889182,3.3,17.97,2.8229521561896584,23.198994082840237,3.323025302530253,3.1979477401129945
2023,1,5,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,25,18,30,36,7,18,14,24.648409671994823,16.0,37.64366576905616,19.657096092931646,19.252328190743338,3.43,2.95,3.27,12.191033766233765,4.36,13.51,3.3856183409436835,16.35554502369668,3.473211009174312,3.418109712993072
2023,1,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30,25,33,41,15,22,11,23.648409671994827,17.0,34.67174069498192,18.214246744109705,17.36702775290958,3.37,2.82,3.24,10.188095238095238,5.28,13.36,3.3407876712328766,14.538581418581417,3.365660535117057,3.2381813804173354
2023,1,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,28,36,44,17,21,10,25.296819343989647,17.0,34.344947159770385,18.435671418520677,17.594068493150687,3.25,2.76,3.32,13.153678839957037,4.85,13.85,3.162949783837712,15.980880773361974,3.2299999999999995,3.0856382285900357
2023,1,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35,32,36,41,19,19,11,24.94522901598447,15.0,33.38879416491869,17.657096092931646,17.594068493150687,3.25,2.76,3.32,13.153678839957037,4.85,13.85,3.162949783837712,15.980880773361974,3.2299999999999995,3.0856382285900357
2023,1,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,34,32,33,35,16,21,12,24.648409671994823,15.0,32.69185515800465,17.214246744109705,17.594068493150687,3.25,2.76,3.32,13.153678839957037,4.85,13.85,3.162949783837712,15.980880773361974,3.2299999999999995,3.0856382285900357
2023,1,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,33,32,31,34,17,20,7,24.35159032800518,16.0,29.37738655045644,15.992822069698736,19.442199762187872,3.45,3.06,3.91,13.125171583383501,7.26,15.6,3.635177145708583,16.760308502633556,3.406439790575916,3.3383886583679114
2023,1,11,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,37,32,26,31,18,15,4,25.0,18.0,32.208854637226125,17.771397395287764,19.486368876080693,3.1,2.63,3.21,12.931858688733291,6.67,11.58,3.0891948683919486,17.413416955017297,3.1089599999999997,2.9155804081632652
2023,1,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30,27,27,37,13,7,9,22.296819343989647,14.0,33.827693718754134,17.099945441753587,18.243333333333332,3.14,2.57,2.83,12.054078212290502,3.53,9.5,2.9028053078996474,16.26790625,3.122556663644606,3.0342166375059647
2023,1,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25,24,34,43,15,26,19,19.94522901598447,13.0,31.992767901246566,15.878520767342618,25.195394032134658,3.36,2.95,3.21,17.26934169278997,3.93,13.19,3.4689739623614333,20.756023976023975,3.3314234875444844,3.3930660954712364
2023,1,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,33,36,38,38,24,29,19,20.35159032800518,16.0,29.368583197644096,16.992822069698736,17.39740718198418,3.06,2.7,3.74,12.088855769230769,7.14,9.71,3.0481084840055637,15.055949748743721,2.986548736462094,3.0192786445227315
2023,1,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,33,35,35,32,24,26,14,24.703180656010353,19.0,30.75010817517718,21.328548046465823,17.39740718198418,3.06,2.7,3.74,12.088855769230769,7.14,9.71,3.0481084840055637,15.055949748743721,2.986548736462094,3.0192786445227315
2023,1,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,34,32,30,26,21,23,7,25.351590328005177,20.0,32.40889829479017,19.214246744109705,17.39740718198418,3.06,2.7,3.74,12.088855769230769,7.14,9.71,3.0481084840055637,15.055949748743721,2.986548736462094,3.0192786445227315
2023,1,17,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,29,32,26,29,19,12,3,27.0,21.0,35.7994983624108,20.771397395287764,17.39740718198418,3.06,2.7,3.74,12.088855769230769,7.14,9.71,3.0481084840055637,15.055949748743721,2.986548736462094,3.0192786445227315
2023,1,18,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,27,27,27,33,10,9,5,27.351590328005177,22.0,38.81201027090632,24.435671418520677,22.217823315118395,3.14,2.64,2.92,15.164247921390778,4.43,15.5,2.954020979020979,21.037306122448978,3.1529537671232872,3.0199458997722095
2023,1,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30,27,25,34,8,8,12,29.0,23.0,41.48681197742625,25.435671418520673,20.211807228915664,2.99,2.47,2.77,13.452251563585822,3.53,14.76,2.730212370586674,20.22467128027682,2.988390243902439,2.8136710809978442
2023,1,20,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,31,27,32,37,12,22,17,31.0,22.0,42.49566533530984,27.992822069698736,15.399594477998276,2.95,2.56,2.91,9.681614730878186,5.61,12.82,2.887324937027708,15.270862422997947,2.954050343249428,2.7142541576742416
2023,1,21,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,34,30,35,39,17,24,17,31.648409671994827,20.0,43.30498228264355,27.65709609293165,14.794565037282519,3.08,2.74,3.41,9.103389185072354,4.44,12.03,3.1032914959016393,14.161787003610106,3.011942028985507,2.8899917573359706
2023,1,22,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,34,31,35,41,18,25,18,31.0,21.0,42.50908625358131,27.21424674410971,14.794565037282519,3.08,2.74,3.41,9.103389185072354,4.44,12.03,3.1032914959016393,14.161787003610106,3.011942028985507,2.8899917573359706
2023,1,23,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,34,31,36,40,17,24,21,29.296819343989647,20.0,41.64814285286374,31.992822069698736,14.794565037282519,3.08,2.74,3.41,9.103389185072354,4.44,12.03,3.1032914959016393,14.161787003610106,3.011942028985507,2.8899917573359706
2023,1,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32,30,34,40,18,25,23,28.94522901598447,18.0,42.2038592351709,29.771397395287764,16.150650406504067,3.17,2.87,3.35,10.542954545454545,4.68,14.62,3.1336647850629613,16.05388140161725,3.1214198782961464,3.070570583887657
2023,1,25,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,29,29,34,40,17,24,22,26.648409671994823,16.0,41.73711805090197,27.87852076734262,18.6834370015949,3.14,2.77,3.15,11.33357142857143,4.06,14.77,3.0994160206718346,18.284686737184703,3.14,3.067430255402751
2023,1,26,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,29,30,36,43,17,26,23,26.296819343989647,15.0,39.20414893244709,28.32137011616456,15.628241758241758,2.97,2.68,3.48,9.993228869895537,4.59,13.19,3.2544809191629054,16.885983263598327,2.944113135186961,2.838835298794223
2023,1,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32,32,38,40,21,26,21,26.351590328005177,14.0,37.080465847981756,25.099945441753587,8.036025791324736,2.76,2.32,3.14,5.442084487534626,3.57,6.67,2.9794411414982163,8.004063047285463,2.732593726090283,2.4309873749404476
2023,1,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,28,38,43,18,22,15,27.351590328005177,17.0,38.05277841522796,24.435671418520677,11.761901489117983,3.72,2.39,2.53,9.935841584158416,3.35,9.26,2.5952800000000003,10.598996742671009,5.961078341013826,2.544190136797333
2023,1,29,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,27,27,38,56,17,22,14,36.0,23.0,47.401969855368485,21.992822069698736,11.761901489117983,3.72,2.39,2.53,9.935841584158416,3.35,9.26,2.5952800000000003,10.598996742671009,5.961078341013826,2.544190136797333
2023,1,30,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,27,26,44,59,11,17,27,38.945229015984474,23.0,53.25655197135306,23.21424674410971,11.761901489117983,3.72,2.39,2.53,9.935841584158416,3.35,9.26,2.5952800000000003,10.598996742671009,5.961078341013826,2.544190136797333
2023,1,31,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,33,33,53,58,11,23,32,37.24204835997412,20.0,52.48237351992216,23.65709609293165,8.84169779286927,3.21,2.56,3.21,5.916824417009602,12.22,7.7,2.8531634031060094,8.954737876802097,3.4770758122743683,2.7681805359661493
2023,2,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,41,38,49,51,13,29,32,29.242048359974117,18.0,46.49820181640808,22.099945441753587,11.833282442748091,2.78,2.58,4.66,7.774346684175969,13.74,10.12,3.099021299067066,11.699094514210179,2.812763636363636,2.6658089238845144
2023,2,2,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,39,38,44,48,17,28,29,28.242048359974117,17.0,39.676292140574404,20.878520767342618,16.719302325581396,2.69,2.46,4.11,11.104856991525425,12.49,11.76,2.976318377381684,15.040947630922693,2.8263710618436404,2.563053126366419
2023,2,3,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,47,46,53,54,18,30,22,27.94522901598447,15.0,36.17685637368759,19.657096092931646,5.351671203048449,2.81,2.65,21.34,3.883728423475259,81.06,4.25,8.827644531729472,4.79527851458886,2.744269190325973,2.523865496499359
2023,2,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,51,43,43,24,28,19,25.94522901598447,13.0,32.49550228064334,15.099945441753587,4.623365057783821,2.34,2.11,3.63,3.1331103448275863,9.34,3.38,2.540826868109433,3.093058485139022,2.2866372115856652,2.1375857424101126
2023,2,5,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,47,41,36,34,18,23,13,25.0,17.0,32.006062176908344,13.992822069698736,4.623365057783821,2.34,2.11,3.63,3.1331103448275863,9.34,3.38,2.540826868109433,3.093058485139022,2.2866372115856652,2.1375857424101126
2023,2,6,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,31,30,32,30,14,17,8,25.703180656010353,18.0,33.66623595467954,18.771397395287764,4.623365057783821,2.34,2.11,3.63,3.1331103448275863,9.34,3.38,2.540826868109433,3.093058485139022,2.2866372115856652,2.1375857424101126
2023,2,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,36,33,29,30,14,14,8,25.054770984015533,16.0,34.108597175691436,22.878520767342618,4.38499079189687,2.21,1.91,2.08,3.468332247557003,3.47,3.21,2.008143598615917,3.7565648854961835,2.169796380090498,1.9857961856617645
2023,2,8,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,31,29,28,30,11,9,10,26.0,13.0,34.77636729579771,20.878520767342618,4.402030548068284,2.41,2.06,2.33,3.455682414698163,3.67,3.77,2.1921629581151834,4.224356243949662,2.393815028901734,2.1555034433626217
2023,2,9,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,29,24,26,33,7,7,14,23.593638687979293,11.0,39.04124489623825,22.542794790575527,5.044406504065041,2.44,1.99,2.12,4.104556254367575,2.77,4.57,2.132201414898044,4.805184275184275,2.4280939226519336,2.2067920685959272
2023,2,10,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,23,23,30,39,7,17,20,24.0,11.0,38.18385757571601,21.98564413939747,5.451452750352609,2.35,1.97,2.09,3.9771316725978645,2.5,4.49,2.115649615210502,5.257943615257048,2.342558326629123,2.229509401339961
2023,2,11,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,28,28,33,36,12,22,21,26.296819343989647,18.0,34.648428613701356,19.542794790575527,5.60967706013363,2.31,1.96,2.11,4.329471153846154,2.95,4.65,2.157583333333333,5.21945054945055,2.24,2.1823307086614174
2023,2,12,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,30,30,29,30,17,20,17,25.593638687979293,18.0,31.56066042614039,14.878520767342618,5.60967706013363,2.31,1.96,2.11,4.329471153846154,2.95,4.65,2.157583333333333,5.21945054945055,2.24,2.1823307086614174
2023,2,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,25,27,28,14,18,14,29.35159032800518,17.0,31.358615827644517,22.221424674410972,5.60967706013363,2.31,1.96,2.11,4.329471153846154,2.95,4.65,2.157583333333333,5.21945054945055,2.24,2.1823307086614174
2023,2,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25,23,25,29,13,15,9,30.703180656010353,22.0,36.819898586271144,23.771397395287764,6.024351005484461,2.29,1.99,2.08,4.654390467461044,2.68,5.54,2.1457187767933696,5.82771986970684,2.2403142857142857,2.180859947643979
2023,2,15,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,23,17,22,33,10,10,4,31.0,23.0,43.85255472710609,28.54997272087679,5.18775953079179,2.35,1.85,1.91,4.091200434546442,2.23,4.56,2.037725686873092,4.9667695961995255,2.374242424242424,2.2549027969396715
2023,2,16,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,18,16,27,42,5,3,14,31.648409671994827,22.0,45.528482624098835,31.09994544175359,7.4617805383022775,2.39,1.94,2.06,5.8749368968077205,2.33,6.19,2.118904227782571,6.456044671940436,2.386897711978466,2.2902896635836973
2023,2,17,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,18,18,39,44,7,24,23,27.94522901598447,20.0,41.62372672357732,27.87852076734262,6.914203113417346,2.41,2.06,2.27,5.550844221105528,2.93,5.53,2.2004359879032256,5.880804438280165,2.375679785330948,2.331681532004197
2023,2,18,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,36,33,34,38,19,26,23,26.351590328005177,17.0,37.56181078880632,19.7642194649865,6.152637718729747,2.18,1.85,2.08,4.520344580043073,2.68,4.71,2.0282332928311058,3.796244284781188,2.1459259259259262,2.025742394641362
2023,2,19,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,32,28,27,31,15,20,14,25.648409671994823,15.0,34.635870636573166,16.099945441753587,6.152637718729747,2.18,1.85,2.08,4.520344580043073,2.68,4.71,2.0282332928311058,3.796244284781188,2.1459259259259262,2.025742394641362
2023,2,20,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,23,22,26,30,10,12,5,23.648409671994827,13.0,29.426949448932426,12.771397395287764,6.152637718729747,2.18,1.85,2.08,4.520344580043073,2.68,4.71,2.0282332928311058,3.796244284781188,2.1459259259259262,2.025742394641362
2023,2,21,0,0,0,0,2,0,4,0.0,0.0,0.0,0.0,30,25,31,36,6,7,2,27.054770984015533,15.0,28.094471819436055,15.107123372054854,6.152637718729747,2.18,1.85,2.08,4.520344580043073,2.68,4.71,2.0282332928311058,3.796244284781188,2.1459259259259262,2.025742394641362
2023,2,22,0,0,0,0,3,2,5,0.0,0.0,0.0,0.0,31,31,29,38,6,2,2,34.29681934398965,24.0,44.019275878593106,20.328548046465823,7.091092896174864,2.15,1.69,1.88,4.566846057571965,2.41,5.53,1.8519623655913977,5.785865463494667,2.162481990831696,1.8935408604598225
2023,2,23,0,0,0,0,4,5,4,0.0,0.0,0.0,0.0,35,25,25,46,2,0,8,38.296819343989654,27.0,50.91187402707692,23.328548046465823,8.13027801179444,2.22,1.76,1.94,5.955153707052442,4.57,8.12,1.8691666666666664,5.964671734623358,2.319425717852684,1.9123879412931375
2023,2,24,0,0,0,0,4,1,2,0.0,0.0,0.0,0.0,35,28,39,53,4,12,13,38.64840967199483,25.0,45.35947009632158,20.549972720876795,14.475665976535543,2.28,1.99,2.35,10.97206140350877,15.74,12.58,2.1195316908030843,8.565871313672922,2.351057692307692,2.0280189633375474
2023,2,25,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,49,40,36,44,13,14,12,35.24204835997412,24.0,36.887904068499935,16.549972720876795,12.336581875993641,2.27,2.01,2.42,8.645169731258841,12.4,11.06,2.1945110410094637,7.207212863705972,2.2096446700507615,2.0886633228840124
2023,2,26,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,43,33,28,34,10,10,5,36.0,25.0,33.596065984797605,21.000000000000004,12.336581875993641,2.27,2.01,2.42,8.645169731258841,12.4,11.06,2.1945110410094637,7.207212863705972,2.2096446700507615,2.0886633228840124
2023,2,27,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,39,32,27,30,8,4,3,32.64840967199483,24.0,33.50975581717974,23.328548046465823,12.336581875993641,2.27,2.01,2.42,8.645169731258841,12.4,11.06,2.1945110410094637,7.207212863705972,2.2096446700507615,2.0886633228840124
2023,2,28,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,37,32,24,27,5,5,2,32.35159032800518,23.0,35.13367893213771,23.107123372054854,7.713524399690162,2.42,2.15,2.47,4.918862559241706,7.7,6.58,2.376246627091203,4.947267292912041,2.3706114551083592,2.3434250209438705
2023,3,1,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,33,29,19,29,7,3,4,31.648409671994827,24.0,37.604179107709015,22.664274023232913,8.90047619047619,2.44,2.18,2.36,6.19992398064962,3.42,7.41,2.3465298944900352,6.180199999999999,2.4409154929577466,2.361333333333333
2023,3,2,0,0,0,0,2,2,5,0.0,0.0,0.0,0.0,31,26,27,34,7,6,3,31.703180656010353,21.0,37.192316920701245,26.664274023232913,11.944876712328766,2.54,2.29,2.45,8.687972149695387,3.77,9.08,2.4287523471729604,8.147034845496384,2.5268754894283476,2.447654377181004
2023,3,3,0,0,0,0,3,2,1,0.0,0.0,0.0,0.0,29,28,29,31,6,3,7,30.35159032800518,20.0,36.38877226847914,23.885698697643882,11.78360337972167,2.62,2.42,2.61,9.193802281368821,4.3,9.28,2.5400857081637027,7.927719505008839,2.61167735042735,2.5637416538263995
2023,3,4,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,32,28,27,28,7,11,7,31.35159032800518,22.0,36.71102444522203,20.328548046465823,7.726608187134503,2.56,2.34,2.48,5.856327868852459,4.62,6.9,2.451184958460866,5.278987783595113,2.6097553743513715,2.481626794258373
2023,3,5,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,29,25,25,26,9,10,4,30.054770984015533,22.0,34.341389418890024,18.107123372054854,7.726608187134503,2.56,2.34,2.48,5.856327868852459,4.62,6.9,2.451184958460866,5.278987783595113,2.6097553743513715,2.481626794258373
2023,3,6,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,27,25,22,27,8,6,1,29.35159032800518,21.0,34.92959519695448,13.664274023232911,7.726608187134503,2.56,2.34,2.48,5.856327868852459,4.62,6.9,2.451184958460866,5.278987783595113,2.6097553743513715,2.481626794258373
2023,3,7,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,30,29,26,30,8,7,3,28.054770984015533,21.0,36.874680464211906,13.328548046465823,9.574393099199014,2.48,2.3,2.6,6.929920454545456,6.38,8.07,2.4246618211185136,6.20503816793893,2.413975609756098,2.3727138860256223
2023,3,8,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,29,29,28,31,11,13,6,30.054770984015533,21.0,36.6344202434798,12.328548046465823,8.383460854092528,2.54,2.35,2.52,5.38858359133127,3.68,7.06,2.4708632162661734,4.355360721442885,2.555344664778093,2.4140207131620346
2023,3,9,0,0,0,0,1,1,4,0.0,0.0,0.0,0.0,27,28,28,29,12,12,5,29.703180656010353,18.0,33.33922339356556,13.328548046465823,7.728051118210862,2.5,2.28,2.46,5.3980486158001355,3.3,7.13,2.390616554054054,5.53375,2.517582760774516,2.388331474770003
2023,3,10,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,29,31,31,32,12,13,6,28.703180656010353,18.0,31.608267714234984,11.549972720876793,6.6267974207415365,2.51,2.3,2.42,4.383761904761905,2.9,5.39,2.4070443449959313,3.9034146341463414,2.5148817567567563,2.3793294701986754
