,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p46045,0.035648923511679524,0.00019060611108823056,4.380701394046526e-05,0.1673134724143352,2.418708687117844e-06,0.00017140507535086624,2.9867536122754986e-05,0.795541740712438,0.001057758916357985
p01035,0.005898488399033435,0.5175105890132474,0.00029805058058622206,2.942046782043723e-05,1.2663030831012159e-05,4.602099927846252e-08,0.3712205267180983,0.01056014872645751,0.09447006704292638
p18029,0.426237087873133,0.393666753140997,0.03654634963250465,4.210023440676082e-05,0.0008598019269197053,2.2116016598516564e-08,0.10302454865926729,0.027367016929926095,0.012256319486829044
p18071,0.48529999772924415,0.3385486306278205,0.02269615568704154,8.206872733231599e-05,0.0005327341293528821,4.546674923708503e-08,0.07093783190015479,0.057054057013473033,0.02484847871883144
p28081,0.06460425765849592,0.5348142259717075,0.0010330257772696307,0.00019483398582892432,2.8289948334366994e-05,2.0094640330987502e-07,0.08432802259621189,0.12456641022377635,0.1904307328919721
p22125,0.003599052277044963,0.4479018445428916,4.439805927297212e-05,0.0001967463152214067,1.3542708829324009e-06,5.086746085748272e-07,0.04845286785098058,0.008751378669505807,0.49105184933959106
p05035,0.08044129269170183,0.33151595109543297,0.0005490818193671796,0.0004056144931704566,1.3280947983174849e-05,3.7812224536554654e-07,0.024298989980446696,0.19715895695436828,0.36561645389528413
p12063,0.0027356842623170153,0.43993025701244154,0.0002940264344827344,9.00033519302942e-06,1.6970543398917225e-05,1.4110686946610331e-08,0.5154770735794053,0.004104248591132365,0.03743272513094228
p48125,0.0007934084977409975,0.0029463965288740357,3.534523436375102e-06,0.12210761600966581,8.171951501776905e-08,0.0003227612094460841,0.0002347756183589103,0.05822360539704545,0.8153678204959173
p51115,0.033704533085391175,0.033100918339697326,0.17946489731489212,4.966264647683823e-07,0.03088957641867316,3.0829225194399115e-10,0.721936259245724,0.000550569781632982,0.0003527488792321017
p38075,0.007795576172046998,1.4745848024818067e-05,7.689950156240542e-06,0.12582018092586625,8.701007819338532e-07,0.000710753663938693,4.335146229321606e-06,0.8655602379430851,8.56102498705736e-05
p48283,0.00013683222170453896,0.006029537129401452,8.358220681677511e-07,0.010671533968349892,2.1290821412055818e-08,4.3273521691371455e-05,0.0006132882185533614,0.0012008704738080387,0.9813038073536018
p36067,0.0661089723112088,0.00544749886924802,0.7090617482379581,1.5399482264737687e-06,0.16140065573203963,1.338962507257702e-09,0.057378200681544936,0.0005205710444834681,8.081183632807244e-05
p19087,0.41147971218176255,0.024162751585395523,0.0016322860904765554,0.002121499498847987,4.5569033440589026e-05,1.0642215132667103e-06,0.002919580873200557,0.5416650848707596,0.0159724516446032
p31083,0.01097349558246403,0.0016659516628181217,3.2946498951359625e-05,0.18098502048815301,9.196884213162089e-07,6.376550950770925e-05,0.00012814012184508475,0.7446202202942123,0.061529540153627243
p30075,0.0011094199587200035,1.1520002611296274e-05,1.3873584997120826e-06,0.5712060668113237,7.632347478705382e-08,0.002821910858500632,1.127541949553183e-06,0.42417790139372263,0.0006705897511977755
p55091,0.5309029393064985,0.0018383940185044416,0.0010930788140999085,0.003634241152469551,5.1569886527628835e-05,3.052912633098435e-06,0.0007086304115092293,0.4606047970848977,0.0011632964128599624
p04001,2.200746814655651e-05,2.0275435656073863e-05,6.698292305897944e-08,0.8852063985385868,1.7224497308875336e-09,0.05294935427731134,1.3806331269028986e-06,0.010757872637208628,0.051042642304590866
p29121,0.3227560445530581,0.03474895735702883,0.0009270549470149249,0.003618006025268889,2.5162034593873587e-05,1.621965999624684e-06,0.0025941707566420552,0.5867895596807454,0.04853942267964847
p48279,0.0003559076631673678,0.000970306201506283,1.5025789403274412e-06,0.26270962850909213,3.5133115521231526e-08,0.0006881186478651829,7.276429412968226e-05,0.0674679892113849,0.6677337477607986
p20097,0.005095209226240749,0.0023750634249764375,1.634744235297447e-05,0.11515927315781029,4.1267179303845905e-07,7.87648999002431e-05,0.00017924598741550878,0.5329978280107092,0.3440978551788017
p48015,0.0009635953639032186,0.04630783046039104,6.442975413393555e-06,0.003947184670125225,1.6762931715909297e-07,1.2350262699722351e-05,0.00437490171592843,0.005017763414551659,0.9393697635076702
p29061,0.18750111536742378,0.022219960791185128,0.0005367786838232179,0.009455767130633239,1.470742575965143e-05,4.014091088788141e-06,0.0016381654275682905,0.7108798745781255,0.06774961650439254
p13253,0.002744358997372357,0.45964824826857287,0.0003424481146837029,7.765167098359663e-06,2.0561368946314782e-05,1.1660835848534387e-08,0.504339390117155,0.003919944963745168,0.028977271341590324
p26101,0.8675452901546736,0.013871399464658716,0.026934457700151838,0.00036949164756851265,0.0013994232367312328,3.1936909202521566e-07,0.014042639100821118,0.07447548891022988,0.0013614904160729735
p19119,0.1108135859790429,0.0017907398266144745,0.00024821529454754096,0.0436280091976849,8.605760849986059e-06,3.0267089603119856e-05,0.00023546435346795294,0.8376968692772261,0.0055482432209630755
p48233,0.00100800592027806,0.0012432872767650868,3.7123885238856977e-06,0.21331610049527053,8.958685615231729e-08,0.0003214090456110826,7.289763747137446e-05,0.2259202027854398,0.558114294863784
p40139,0.0009467751603478636,0.000688317237539368,3.1095099799655036e-06,0.27553928472603595,7.749906532155296e-08,0.00022259635592064553,4.23524719742587e-05,0.32638528678466755,0.39617220025446903
p40153,0.00340042934461378,0.0033583767881956946,1.2836562280429887e-05,0.10675926804464858,3.095633065586242e-07,9.138390037698558e-05,0.00020606144429377067,0.3447039433955627,0.5414673909567215
p19003,0.1340360873633887,0.010917362700735999,0.00046724468530571855,0.01661085429883908,1.2967922763881166e-05,7.313285196193576e-06,0.0008718622792198066,0.8031749838579307,0.03390132360661995
p06101,1.1791215119494248e-07,1.539322289296597e-08,2.3508471039249216e-10,0.284858797128926,7.858470633963453e-12,0.7150648399893474,1.044316970209409e-09,5.038057161477333e-05,2.5847717477475037e-05
p42105,0.1597043892173273,0.01792635685723099,0.6270533177422999,2.486301516968711e-06,0.06631334758340772,1.9594232566984656e-09,0.12767778567064186,0.0010727107404279526,0.0002496039277238197
p48465,0.0001302044089939158,0.002508774499836754,6.737645030198711e-07,0.05811514208521657,1.5972005002649295e-08,0.00021202381298646267,0.00022284925092394816,0.0037562087445344125,0.9350541074609998
p20077,0.007635723763917681,0.0046442680392222106,2.715092917068445e-05,0.054634539091572204,6.657165554961046e-07,4.023588850767181e-05,0.0003448507368280023,0.5015759740868879,0.4310965917473381
p19133,0.06708300456842589,0.0042560938575239085,0.0002930701680467628,0.03254125718660679,8.212553320388958e-06,2.0106830097664373e-05,0.0004059924877740672,0.8788070400812527,0.016585222266951912
p49023,1.4869726905245014e-05,2.2229773777388e-06,3.606733545762117e-08,0.9363013524205178,1.0583984713700537e-09,0.052777786081267104,1.666915914439676e-07,0.008014740235320617,0.0028888247412860116
p40137,0.004800750445531761,0.016183629937641646,2.223488505883881e-05,0.0374893742047511,5.132929566629311e-07,6.36803475964391e-05,0.0010332503892320083,0.115811921461594,0.8245946450356375
p36017,0.04985716690249012,0.005098697207007274,0.6531109944312716,9.651510550167544e-07,0.21072585970496818,8.171586550249361e-10,0.08078199802728545,0.00035503028707123245,6.928747169243518e-05
p17143,0.6003055658995808,0.050977444125617215,0.004543488772275675,0.0009078043218012482,0.00012681528057446827,4.665205531318108e-07,0.008235718047386218,0.3143926363001796,0.02051006073203175
p19091,0.16776544636646126,0.004980557225512488,0.000672554108241683,0.014042146958205695,2.0625474182131545e-05,9.502096855906143e-06,0.0006972713235417399,0.803298539162438,0.008513357284560997
p31177,0.06076211384890728,0.004984452675616501,0.0002429955697573287,0.039390545452673106,6.595968550914048e-06,1.930596968634094e-05,0.00039461947319196946,0.869475036824707,0.0247243342169097
p55049,0.5889176432857054,0.009279673195718272,0.0039045155892319487,0.0013748552047095348,0.000120870615617813,1.00394531059805e-06,0.002994745897240511,0.38985238890026014,0.003554303366205822
p27097,0.32187892623772235,0.0005102372404876103,0.0003329712881762039,0.01228058059839909,2.324528473700733e-05,1.351525344834248e-05,0.00019802775519656653,0.6642109690210675,0.0005515273207653872
p42003,0.2743207608620792,0.04783403563608719,0.37816087351975336,3.2136307215274554e-06,0.01327714904344475,2.258226180601846e-09,0.2841732374342594,0.001597543404002195,0.000633184211426157
p29205,0.37870831258088605,0.03860389535878823,0.0010915783573542221,0.002538108662551902,2.955220538172149e-05,1.1533079328389025e-06,0.0029176139244294795,0.5357227236066107,0.040387061996064885
p39097,0.4872715225839175,0.21157942452489717,0.10380173765799991,2.331849833313319e-05,0.002608065081612291,1.2878059474021913e-08,0.17795611632709502,0.011772968592379848,0.00498683385570564
p20201,0.04002648755924731,0.006389327214417579,0.0001149389695490163,0.05597535408947162,3.170498144913158e-06,2.3346570936965975e-05,0.0004865889276698249,0.8063373563951467,0.09064342977541609
p17019,0.6621029471758878,0.11627694800958156,0.01096715340122313,0.00041266539050996756,0.0002960234366498839,1.9570681702237815e-07,0.023810608192131374,0.15521922089106388,0.030914237796135422
p16087,4.06373663411193e-06,8.633555910373516e-08,5.3055040873912235e-09,0.547081061167965,2.826729983376305e-10,0.4502109199055652,6.568819163997868e-09,0.0026564092885504667,4.744740872993282e-05
p17045,0.6143073981320527,0.1595871212852128,0.012585831927699895,0.0002852259714379355,0.00032474177765595176,1.3558467848655113e-07,0.03146443445617357,0.14551475519236073,0.035930355672728065
p08121,0.0011704948146078601,0.00021326632603507956,3.5868414418529444e-06,0.6099174492307973,9.952793536847394e-08,0.0003562151967674242,1.641788951793678e-05,0.329252954714118,0.05906951545877924
p39065,0.5794864422701321,0.15964792957309015,0.11036453215216901,3.483101468773739e-05,0.0030063371383656887,2.2175860274419492e-08,0.12617582399206398,0.016691626901120683,0.004592454782510371
p26113,0.8772503111722634,0.01467734426021962,0.044454315054096034,0.000190679777756023,0.0025527045001305076,1.6691764784101322e-07,0.021110681817154694,0.03872254071991731,0.0010412557808147918
p38093,0.03925401513059553,9.678419424563058e-05,4.060967915450313e-05,0.08082001549875086,3.261983193570028e-06,0.00017515371587953447,2.4544080968205296e-05,0.8792432137446597,0.0003424019725523598
p29203,0.160810703016839,0.1387067372430079,0.0007878095657416305,0.0011338382160757205,1.8249550920380937e-05,8.456415376237394e-07,0.010644517537354192,0.4308735669851166,0.257023732243407
p48423,0.005907630704520844,0.08388693657165477,3.3739058463770185e-05,0.004569586842364321,8.209080034138683e-07,1.1504390256824378e-05,0.00740432573564295,0.033894538562203515,0.8642909172268896
p40143,0.01827718461907915,0.02440466297475812,7.851080553173927e-05,0.01870172047849169,1.8299911108812166e-06,1.6365993102053406e-05,0.001580630881409941,0.31356660048803536,0.6233724937684811
p40091,0.016693895665779383,0.03889797579362175,7.849323344856022e-05,0.014995121593752938,1.81232668905118e-06,1.5577330596644278e-05,0.0021040294518039227,0.23691963767170418,0.6902934569326036
p48395,0.0017643007884809855,0.047765419492559365,1.0431987971740592e-05,0.006036890241802346,2.587009608574688e-07,1.910017390129672e-05,0.004104001269155263,0.011358895173537803,0.9289407021716304
p48171,0.00044813130590220433,0.010451955053226993,2.440240203748614e-06,0.021210258909688865,5.902627820909137e-08,6.612519843608348e-05,0.000922853496772507,0.005348493146283173,0.9615496836232083
p26125,0.7051311867578987,0.04090228208321908,0.14596348564663306,5.241725068803244e-05,0.0042198679405538045,4.0872215675342885e-08,0.08131193912524756,0.020792660342586086,0.0016261199809581284
p38033,0.0033697045792920903,1.4707953016127772e-05,3.5813666660682752e-06,0.2554475859893577,2.65277875262702e-07,0.0015185256617666787,2.3041880940591446e-06,0.7393500537220483,0.0002932712618837174
p56027,0.0013377191155819702,4.435703893897461e-05,2.4367181929824725e-06,0.5525528371862879,8.940108096353256e-08,0.0009974204674818151,3.305742373389451e-06,0.44063394334415273,0.004427890985909188
