sc_gid,fips,reeds_ba
10106,p16087,15
10107,p16087,15
10108,p16087,15
10109,p16087,15
10110,p16045,15
10111,p16085,15
10112,p16085,15
10113,p16085,15
10114,p16085,15
10115,p16085,15
10116,p16085,15
10117,p16037,15
10118,p16037,15
10119,p16037,15
10120,p16037,15
10121,p16037,15
10122,p16037,15
10123,p16037,15
10124,p16037,15
10125,p16059,15
10126,p16059,15
10127,p16059,15
10128,p16059,15
10129,p16059,15
10130,p16059,15
10131,p30001,17
10132,p30001,17
10133,p30001,17
10134,p30001,17
10135,p30001,17
10136,p30001,17
10137,p30057,17
10138,p30057,17
10139,p30057,17
10140,p30057,17
10141,p30057,17
10142,p30031,18
10143,p30031,18
10144,p56029,21
10145,p56029,21
10146,p30067,18
10147,p30067,18
10148,p30067,18
10149,p30067,18
10150,p30067,18
10151,p30067,18
10152,p30067,18
10153,p30009,18
10154,p30009,18
10155,p30009,18
10156,p30009,18
10157,p30009,18
10158,p30009,18
10159,p30009,18
10160,p30009,18
10161,p30009,18
10162,p30003,18
10163,p30003,18
10164,p30003,18
10165,p30003,18
10166,p30003,18
10167,p30003,18
10168,p30003,18
10169,p30003,18
10170,p30003,18
10171,p30003,18
10172,p30087,20
10173,p30087,20
10174,p30087,20
10175,p30075,20
10176,p30075,20
10177,p30075,20
10178,p30075,20
10179,p30075,20
10180,p30075,20
10181,p30075,20
10182,p30075,20
10183,p30075,20
10184,p30011,35
10185,p30011,35
10186,p30011,35
10187,p30011,35
10188,p30011,35
10189,p30011,35
10190,p46063,38
10191,p46063,38
10192,p46063,38
10193,p46063,38
10194,p46063,38
10195,p46063,38
10196,p46063,38
10197,p46105,38
10198,p46105,38
10199,p46105,38
10200,p46105,38
10201,p46105,38
10202,p46105,38
10203,p46031,38
10204,p46031,38
10205,p46031,38
10206,p46031,38
10207,p46031,38
10208,p46031,38
10209,p46031,38
10210,p46031,38
10211,p46031,38
10212,p46031,38
10213,p46021,38
10214,p46021,38
10215,p46021,38
10216,p46021,38
10217,p46089,38
10218,p46089,38
10219,p46089,38
10220,p46089,38
10221,p46089,38
10222,p46089,38
10223,p46089,38
10224,p46013,38
10225,p46013,38
10226,p46013,38
10227,p46013,38
10228,p46091,38
10229,p46091,38
10230,p46091,38
10231,p46091,38
10232,p46091,38
10233,p46109,38
10234,p46109,38
10235,p46109,38
10236,p27155,43
10237,p27155,43
10238,p27155,43
10239,p27149,43
10240,p27149,43
10241,p27149,43
10242,p27121,43
10243,p27121,43
10244,p27121,43
10245,p27121,43
10246,p27145,43
10247,p27145,43
10248,p27145,43
10249,p27145,43
10250,p27145,43
10251,p27145,43
10252,p27009,43
10253,p27009,43
10254,p27009,43
10255,p27095,43
10256,p27095,43
10257,p27059,43
10258,p27059,43
10259,p27025,43
10260,p27025,43
10261,p55013,46
10262,p55013,46
10263,p55095,46
10264,p55095,46
10265,p55013,46
10266,p55129,46
10267,p55129,46
10268,p55129,46
10269,p55113,46
10270,p55113,46
10271,p55113,46
10272,p55113,46
10273,p55107,46
10274,p55107,46
10275,p55099,46
10276,p55099,46
10277,p55099,46
10278,p55099,46
10279,p55085,75
10280,p55085,75
10281,p55085,75
10282,p55085,75
10283,p55085,75
10284,p55085,75
10285,p55041,75
10286,p55041,75
10287,p55041,75
10288,p55041,75
10289,p55075,75
10290,p55075,75
10291,p55075,75
10292,p55075,75
10293,p26109,74
10294,p26109,74
10295,p26109,74
10296,p26109,74
10297,p55029,75
10298,p55029,75
10299,p26089,103
10300,p26029,103
10301,p26029,103
10302,p26029,103
10303,p26047,103
10304,p26047,103
10305,p26031,103
10306,p26031,103
10307,p26031,103
10308,p26141,103
10309,p26141,103
10310,p26141,103
10311,p26141,103
10312,p26007,103
10313,p26007,103
10314,p26007,103
10315,p36045,127
10316,p36045,127
10317,p36089,127
10318,p36089,127
10319,p36089,127
10320,p36089,127
10321,p36089,127
10322,p36089,127
10323,p36089,127
10324,p36089,127
10325,p36033,127
10326,p36033,127
10327,p36031,127
10328,p36031,127
10329,p36031,127
10330,p36031,127
10331,p36031,127
10332,p50001,129
10333,p50001,129
10334,p50001,129
10335,p50001,129
10336,p50027,129
10337,p50017,129
10338,p50017,129
10339,p50017,129
10340,p50017,129
10341,p33009,130
10342,p33009,130
10343,p33009,130
10344,p33009,130
10345,p33001,130
10346,p33003,130
10347,p33003,130
10348,p33003,130
10349,p23031,134
10350,p23031,134
10351,p23031,134
10352,p23031,134
10353,p23005,134
10354,p41015,6
10355,p41015,6
10356,p41015,6
10357,p41011,6
10358,p41011,6
10359,p41011,6
10360,p41019,6
10361,p41019,6
10362,p41019,6
10363,p41019,6
10364,p41019,6
10365,p41019,6
10366,p41019,6
10367,p41019,6
10368,p41019,6
10369,p41019,6
10370,p41019,6
10371,p41019,6
10372,p41035,6
10373,p41035,6
10374,p41035,6
10375,p41035,6
10376,p41035,6
10377,p41037,7
10378,p41037,7
10379,p41037,7
10380,p41037,7
10381,p41037,7
10382,p41037,7
10383,p41017,5
10384,p41017,5
10385,p41017,5
10386,p41013,5
10387,p41025,7
10388,p41025,7
10389,p41025,7
10390,p41025,7
10391,p41025,7
10392,p41025,7
10393,p41025,7
10394,p41025,7
10395,p41025,7
10396,p41025,7
10397,p41025,7
10398,p41045,7
10399,p41045,7
10400,p41045,7
10401,p41045,7
10402,p41045,7
10403,p41045,7
10404,p41045,7
10405,p41045,7
10406,p41045,7
10407,p16087,15
10408,p16087,15
10409,p16087,15
10410,p16045,15
10411,p16085,15
10412,p16085,15
10413,p16085,15
10414,p16085,15
10415,p16085,15
10416,p16085,15
10417,p16085,15
10418,p16037,15
10419,p16037,15
10420,p16037,15
10421,p16037,15
10422,p16037,15
10423,p16037,15
10424,p16037,15
10425,p16037,15
10426,p16059,15
10427,p16059,15
10428,p16059,15
10429,p16059,15
10430,p16059,15
10431,p16059,15
10432,p30001,17
10433,p30001,17
10434,p30001,17
10435,p30001,17
10436,p30001,17
10437,p30001,17
10438,p30001,17
10439,p30057,17
10440,p30057,17
10441,p30057,17
10442,p30057,17
10443,p30031,18
10444,p30031,18
10445,p56029,21
10446,p56029,21
10447,p56029,21
10448,p56029,21
10449,p56029,21
10450,p56029,21
10451,p56029,21
10452,p56029,21
10453,p56029,21
10454,p30009,18
10455,p30009,18
10456,p30009,18
10457,p30009,18
10458,p30009,18
10459,p30009,18
10460,p30009,18
10461,p30009,18
10462,p30009,18
10463,p30009,18
10464,p30003,18
10465,p30003,18
10466,p30003,18
10467,p30003,18
10468,p30003,18
10469,p30003,18
10470,p30003,18
10471,p30003,18
10472,p30003,18
10473,p30087,20
10474,p30087,20
10475,p30087,20
10476,p30075,20
10477,p30075,20
10478,p30075,20
10479,p30075,20
10480,p30075,20
10481,p30075,20
10482,p30075,20
10483,p30075,20
10484,p30011,35
10485,p30011,35
10486,p30011,35
10487,p30011,35
10488,p30011,35
10489,p30011,35
10490,p30011,35
10491,p46063,38
10492,p46063,38
10493,p46063,38
10494,p46063,38
10495,p46063,38
10496,p46063,38
10497,p46063,38
10498,p46105,38
10499,p46105,38
10500,p46105,38
10501,p46105,38
10502,p46105,38
10503,p46105,38
10504,p46031,38
10505,p46031,38
10506,p46031,38
10507,p46031,38
10508,p46031,38
10509,p46031,38
10510,p46031,38
10511,p46031,38
10512,p46031,38
10513,p46129,38
10514,p46129,38
10515,p46129,38
10516,p46129,38
10517,p46129,38
10518,p46045,38
10519,p46045,38
10520,p46045,38
10521,p46045,38
10522,p46045,38
10523,p46045,38
10524,p46013,38
10525,p46013,38
10526,p46013,38
10527,p46013,38
10528,p46013,38
10529,p46091,38
10530,p46091,38
10531,p46091,38
10532,p46091,38
10533,p46091,38
10534,p46109,38
10535,p46109,38
10536,p46109,38
10537,p27155,43
10538,p27155,43
10539,p27155,43
10540,p27149,43
10541,p27149,43
10542,p27149,43
10543,p27121,43
10544,p27121,43
10545,p27121,43
10546,p27121,43
10547,p27145,43
10548,p27145,43
10549,p27145,43
10550,p27145,43
10551,p27145,43
10552,p27145,43
10553,p27009,43
10554,p27009,43
10555,p27009,43
10556,p27095,43
10557,p27095,43
10558,p27059,43
10559,p27059,43
10560,p27025,43
10561,p27025,43
10562,p55095,46
10563,p55095,46
10564,p55095,46
10565,p55095,46
10566,p55005,46
10567,p55005,46
10568,p55005,46
10569,p55005,46
10570,p55107,46
10571,p55107,46
10572,p55107,46
10573,p55107,46
10574,p55107,46
10575,p55107,46
10576,p55099,46
10577,p55099,46
10578,p55099,46
10579,p55099,46
10580,p55069,75
10581,p55069,75
10582,p55069,75
10583,p55069,75
10584,p55085,75
10585,p55085,75
10586,p55067,75
10587,p55041,75
10588,p55041,75
10589,p55041,75
10590,p55075,75
10591,p55075,75
10592,p55075,75
10593,p55075,75
10594,p26109,74
10595,p26109,74
10596,p26109,74
10597,p26109,74
10598,p55029,75
10599,p55029,75
10600,p55029,75
10601,p26089,103
10602,p26029,103
10603,p26029,103
10604,p26029,103
10605,p26029,103
10606,p26029,103
10607,p26137,103
10608,p26137,103
10609,p26119,103
10610,p26119,103
10611,p26119,103
10612,p26119,103
10613,p26007,103
10614,p26007,103
10615,p26007,103
10616,p26007,103
10617,p36045,127
10618,p36045,127
10619,p36045,127
10620,p36045,127
10621,p36045,127
10622,p36089,127
10623,p36089,127
10624,p36089,127
10625,p36089,127
10626,p36089,127
10627,p36089,127
10628,p36041,127
10629,p36041,127
10630,p36031,127
10631,p36031,127
10632,p36031,127
10633,p36031,127
10634,p36031,127
10635,p36031,127
10636,p50001,129
10637,p50001,129
10638,p50001,129
10639,p50021,129
10640,p50027,129
10641,p50027,129
10642,p50027,129
10643,p33009,130
10644,p33009,130
10645,p33009,130
10646,p33009,130
10647,p33001,130
10648,p33001,130
10649,p33001,130
10650,p33003,130
10651,p33003,130
10652,p23031,134
10653,p23031,134
10654,p23031,134
10655,p23031,134
10656,p23031,134
10657,p41015,6
10658,p41015,6
10659,p41015,6
10660,p41011,6
10661,p41011,6
10662,p41019,6
10663,p41019,6
10664,p41019,6
10665,p41019,6
10666,p41019,6
10667,p41019,6
10668,p41019,6
10669,p41019,6
10670,p41019,6
10671,p41019,6
10672,p41019,6
10673,p41019,6
10674,p41019,6
10675,p41035,6
10676,p41035,6
10677,p41035,6
10678,p41035,6
10679,p41037,7
10680,p41037,7
10681,p41037,7
10682,p41037,7
10683,p41037,7
10684,p41037,7
10685,p41037,7
10686,p41037,7
10687,p41037,7
10688,p41037,7
10689,p41025,7
10690,p41025,7
10691,p41025,7
10692,p41025,7
10693,p41025,7
10694,p41025,7
10695,p41025,7
10696,p41025,7
10697,p41025,7
10698,p41025,7
10699,p41025,7
10700,p41045,7
10701,p41045,7
10702,p41045,7
10703,p41045,7
10704,p41045,7
10705,p41045,7
10706,p41045,7
10707,p41045,7
10708,p41045,7
10709,p16075,15
10710,p16075,15
10711,p16075,15
10712,p16045,15
10713,p16045,15
10714,p16085,15
10715,p16015,15
10716,p16015,15
10717,p16085,15
10718,p16085,15
10719,p16015,15
10720,p16015,15
10721,p16037,15
10722,p16037,15
10723,p16037,15
10724,p16037,15
10725,p16037,15
10726,p16037,15
10727,p16037,15
10728,p16037,15
10729,p16037,15
10730,p16059,15
10731,p16059,15
10732,p16059,15
10733,p16059,15
10734,p16059,15
10735,p30001,17
10736,p30001,17
10737,p30001,17
10738,p30001,17
10739,p30001,17
10740,p30001,17
10741,p30001,17
10742,p30001,17
10743,p30001,17
10744,p30057,17
10745,p30057,17
10746,p30031,18
10747,p30031,18
10748,p56029,21
10749,p56029,21
10750,p56029,21
10751,p56029,21
10752,p56029,21
10753,p56029,21
10754,p56029,21
10755,p56029,21
10756,p56029,21
10757,p56029,21
10758,p56029,21
10759,p56029,21
10760,p56029,21
10761,p56029,21
10762,p56029,21
10763,p56029,21
10764,p30009,18
10765,p30009,18
10766,p30003,18
10767,p30003,18
10768,p30003,18
10769,p30003,18
10770,p30003,18
10771,p30003,18
10772,p30003,18
10773,p30003,18
10774,p30003,18
10775,p30003,18
10776,p30003,18
10777,p30003,18
10778,p30003,18
10779,p30075,20
10780,p30075,20
10781,p30075,20
10782,p30075,20
10783,p30075,20
10784,p30075,20
10785,p30075,20
10786,p30075,20
10787,p30011,35
10788,p30011,35
10789,p30011,35
10790,p30011,35
10791,p30011,35
10792,p30011,35
10793,p46063,38
10794,p46063,38
10795,p46063,38
10796,p46063,38
10797,p46063,38
10798,p46063,38
10799,p46063,38
10800,p46105,38
10801,p46105,38
10802,p46105,38
10803,p46105,38
10804,p46105,38
10805,p46105,38
10806,p46105,38
10807,p46137,38
10808,p46137,38
10809,p46137,38
10810,p46041,38
10811,p46041,38
10812,p46041,38
10813,p46041,38
10814,p46041,38
10815,p46041,38
10816,p46041,38
10817,p46129,38
10818,p46129,38
10819,p46129,38
10820,p46129,38
10821,p46045,38
10822,p46045,38
10823,p46045,38
10824,p46045,38
10825,p46045,38
10826,p46045,38
10827,p46045,38
10828,p46013,38
10829,p46013,38
10830,p46013,38
10831,p46013,38
10832,p46037,38
10833,p46037,38
10834,p46037,38
10835,p46037,38
10836,p46037,38
10837,p46109,38
10838,p46109,38
10839,p46109,38
10840,p27011,43
10841,p27011,43
10842,p27011,43
10843,p27149,43
10844,p27149,43
10845,p27149,43
10846,p27149,43
10847,p27121,43
10848,p27121,43
10849,p27121,43
10850,p27145,43
10851,p27145,43
10852,p27145,43
10853,p27145,43
10854,p27145,43
10855,p27145,43
10856,p27145,43
10857,p27141,43
10858,p27141,43
10859,p27141,43
10860,p27141,43
10861,p27059,43
10862,p27059,43
10863,p27059,43
10864,p27025,43
10865,p27025,43
10866,p55095,46
10867,p55095,46
10868,p55095,46
10869,p55005,46
10870,p55005,46
10871,p55005,46
10872,p55005,46
10873,p55107,46
10874,p55107,46
10875,p55107,46
10876,p55107,46
10877,p55107,46
10878,p55107,46
10879,p55099,46
10880,p55099,46
10881,p55099,46
10882,p55099,46
10883,p55069,75
10884,p55069,75
10885,p55069,75
10886,p55069,75
10887,p55067,75
10888,p55067,75
10889,p55067,75
10890,p55067,75
10891,p55067,75
10892,p55083,75
10893,p55083,75
10894,p55075,75
10895,p55075,75
10896,p55075,75
10897,p55075,75
10898,p26109,74
10899,p26109,74
10900,p55029,75
10901,p55029,75
10902,p26089,103
10903,p26089,103
10904,p26089,103
10905,p26009,103
10906,p26009,103
10907,p26029,103
10908,p26029,103
10909,p26029,103
10910,p26137,103
10911,p26137,103
10912,p26119,103
10913,p26119,103
10914,p26119,103
10915,p26119,103
10916,p26007,103
10917,p26007,103
10918,p26007,103
10919,p36045,127
10920,p36045,127
10921,p36045,127
10922,p36045,127
10923,p36045,127
10924,p36045,127
10925,p36049,127
10926,p36049,127
10927,p36043,127
10928,p36043,127
10929,p36041,127
10930,p36041,127
10931,p36041,127
10932,p36041,127
10933,p36031,127
10934,p36031,127
10935,p36031,127
10936,p36031,127
10937,p36031,127
10938,p36031,127
10939,p50001,129
10940,p50021,129
10941,p50021,129
10942,p50021,129
10943,p50027,129
10944,p50027,129
10945,p50027,129
10946,p33009,130
10947,p33009,130
10948,p33009,130
10949,p33013,130
10950,p33001,130
10951,p33001,130
10952,p33001,130
10953,p33001,130
10954,p33017,130
10955,p23031,134
10956,p23031,134
10957,p23031,134
10958,p23031,134
10959,p41015,6
10960,p41015,6
10961,p41015,6
10962,p41011,6
10963,p41011,6
10964,p41019,6
10965,p41019,6
10966,p41019,6
10967,p41019,6
10968,p41019,6
10969,p41019,6
10970,p41019,6
10971,p41019,6
10972,p41019,6
10973,p41019,6
10974,p41019,6
10975,p41019,6
10976,p41035,6
10977,p41035,6
10978,p41035,6
10979,p41035,6
10980,p41035,6
10981,p41037,7
10982,p41037,7
10983,p41037,7
10984,p41037,7
10985,p41037,7
10986,p41037,7
10987,p41037,7
10988,p41037,7
10989,p41037,7
10990,p41037,7
10991,p41025,7
10992,p41025,7
10993,p41025,7
10994,p41025,7
10995,p41025,7
10996,p41025,7
10997,p41025,7
10998,p41025,7
10999,p41025,7
11000,p41025,7
11001,p41025,7
11002,p41045,7
11003,p41045,7
11004,p41045,7
11005,p41045,7
11006,p41045,7
11007,p41045,7
11008,p41045,7
11009,p41045,7
11010,p41045,7
11011,p16075,15
11012,p16075,15
11013,p16075,15
11014,p16045,15
11015,p16015,15
11016,p16015,15
11017,p16015,15
11018,p16015,15
11019,p16015,15
11020,p16015,15
11021,p16015,15
11022,p16015,15
11023,p16037,15
11024,p16037,15
11025,p16037,15
11026,p16037,15
11027,p16037,15
11028,p16037,15
11029,p16037,15
11030,p16037,15
11031,p16037,15
11032,p16037,15
11033,p16037,15
11034,p16059,15
11035,p16059,15
11036,p16059,15
11037,p30001,17
11038,p30001,17
11039,p30001,17
11040,p30001,17
11041,p30001,17
11042,p30001,17
11043,p30001,17
11044,p30001,17
11045,p30001,17
11046,p30001,17
11047,p16043,16
11048,p16043,16
11049,p30031,18
11050,p56029,21
11051,p56029,21
11052,p56029,21
11053,p56029,21
11054,p56029,21
11055,p56029,21
11056,p56029,21
11057,p56029,21
11058,p56029,21
11059,p56029,21
11060,p56029,21
11061,p56029,21
11062,p56029,21
11063,p56029,21
11064,p56029,21
11065,p56029,21
11066,p56003,21
11067,p56003,21
11068,p56003,21
11069,p56003,21
11070,p56003,21
11071,p56033,22
11072,p56033,22
11073,p56033,22
11074,p30003,18
11075,p30003,18
11076,p30003,18
11077,p30003,18
11078,p30003,18
11079,p30003,18
11080,p30003,18
11081,p30075,20
11082,p30075,20
11083,p30075,20
11084,p30075,20
11085,p30075,20
11086,p30075,20
11087,p30075,20
11088,p30075,20
11089,p30011,35
11090,p30011,35
11091,p30011,35
11092,p30011,35
11093,p30011,35
11094,p30011,35
11095,p30011,35
11096,p46063,38
11097,p46063,38
11098,p46063,38
11099,p46063,38
11100,p46063,38
11101,p46063,38
11102,p46105,38
11103,p46105,38
11104,p46105,38
11105,p46105,38
11106,p46105,38
11107,p46105,38
11108,p46105,38
11109,p46137,38
11110,p46137,38
11111,p46137,38
11112,p46041,38
11113,p46041,38
11114,p46041,38
11115,p46041,38
11116,p46041,38
11117,p46041,38
11118,p46041,38
11119,p46129,38
11120,p46129,38
11121,p46129,38
11122,p46129,38
11123,p46045,38
11124,p46045,38
11125,p46045,38
11126,p46045,38
11127,p46045,38
11128,p46045,38
11129,p46013,38
11130,p46013,38
11131,p46013,38
11132,p46013,38
11133,p46013,38
11134,p46037,38
11135,p46037,38
11136,p46037,38
11137,p46037,38
11138,p46037,38
11139,p46109,38
11140,p46109,38
11141,p46109,38
11142,p46109,38
11143,p27011,43
11144,p27011,43
11145,p27011,43
11146,p27149,43
11147,p27149,43
11148,p27149,43
11149,p27121,43
11150,p27121,43
11151,p27121,43
11152,p27067,43
11153,p27145,43
11154,p27145,43
11155,p27145,43
11156,p27145,43
11157,p27145,43
11158,p27145,43
11159,p27141,43
11160,p27141,43
11161,p27141,43
11162,p27141,43
11163,p27003,43
11164,p27003,43
11165,p27003,43
11166,p27025,43
11167,p27025,43
11168,p55095,46
11169,p55095,46
11170,p55095,46
11171,p55005,46
11172,p55005,46
11173,p55005,46
11174,p55005,46
11175,p55107,46
11176,p55107,46
11177,p55107,46
11178,p55107,46
11179,p55119,46
11180,p55119,46
11181,p55119,46
11182,p55119,46
11183,p55119,46
11184,p55119,46
11185,p55069,75
11186,p55069,75
11187,p55069,75
11188,p55069,75
11189,p55067,75
11190,p55067,75
11191,p55067,75
11192,p55067,75
11193,p55067,75
11194,p55083,75
11195,p55083,75
11196,p55075,75
11197,p55075,75
11198,p55075,75
11199,p55075,75
11200,p26109,74
11201,p26109,74
11202,p55029,75
11203,p55029,75
11204,p55029,75
11205,p26089,103
11206,p26089,103
11207,p26089,103
11208,p26089,103
11209,p26009,103
11210,p26009,103
11211,p26009,103
11212,p26009,103
11213,p26137,103
11214,p26137,103
11215,p26137,103
11216,p26137,103
11217,p26119,103
11218,p26119,103
11219,p26119,103
11220,p26007,103
11221,p26007,103
11222,p26007,103
11223,p26007,103
11224,p36045,127
11225,p36045,127
11226,p36045,127
11227,p36045,127
11228,p36045,127
11229,p36045,127
11230,p36049,127
11231,p36049,127
11232,p36043,127
11233,p36043,127
11234,p36041,127
11235,p36041,127
11236,p36041,127
11237,p36041,127
11238,p36041,127
11239,p36031,127
11240,p36031,127
11241,p36031,127
11242,p36113,127
11243,p36113,127
11244,p50021,129
11245,p50021,129
11246,p50021,129
11247,p50021,129
11248,p50021,129
11249,p50027,129
11250,p50027,129
11251,p33019,130
11252,p33019,130
11253,p33019,130
11254,p33013,130
11255,p33013,130
11256,p33013,130
11257,p33013,130
11258,p33001,130
11259,p33017,130
11260,p33017,130
11261,p23031,134
11262,p23031,134
11263,p23031,134
11264,p41015,6
11265,p41015,6
11266,p41015,6
11267,p41015,6
11268,p41015,6
11269,p41033,6
11270,p41019,6
11271,p41019,6
11272,p41019,6
11273,p41019,6
11274,p41019,6
11275,p41019,6
11276,p41019,6
11277,p41019,6
11278,p41029,6
11279,p41035,6
11280,p41035,6
11281,p41035,6
11282,p41035,6
11283,p41035,6
11284,p41035,6
11285,p41035,6
11286,p41037,7
11287,p41037,7
11288,p41037,7
11289,p41037,7
11290,p41037,7
11291,p41037,7
11292,p41037,7
11293,p41037,7
11294,p41037,7
11295,p41037,7
11296,p41025,7
11297,p41025,7
11298,p41025,7
11299,p41025,7
11300,p41025,7
11301,p41025,7
11302,p41025,7
11303,p41025,7
11304,p41025,7
11305,p41025,7
11306,p41025,7
11307,p41045,7
11308,p41045,7
11309,p41045,7
11310,p41045,7
11311,p41045,7
11312,p41045,7
11313,p41045,7
11314,p41045,7
11315,p16075,15
11316,p16075,15
11317,p16045,15
11318,p16045,15
11319,p16045,15
11320,p16015,15
11321,p16015,15
11322,p16015,15
11323,p16015,15
11324,p16015,15
11325,p16015,15
11326,p16015,15
11327,p16015,15
11328,p16037,15
11329,p16037,15
11330,p16037,15
11331,p16037,15
11332,p16037,15
11333,p16037,15
11334,p16037,15
11335,p16037,15
11336,p16037,15
11337,p16037,15
11338,p16037,15
11339,p16037,15
11340,p16059,15
11341,p16059,15
11342,p16059,15
11343,p16033,16
11344,p16033,16
11345,p16033,16
11346,p16033,16
11347,p16033,16
11348,p16033,16
11349,p16033,16
11350,p16033,16
11351,p16043,16
11352,p16043,16
11353,p16043,16
11354,p30031,18
11355,p56039,21
11356,p56039,21
11357,p56029,21
11358,p56029,21
11359,p56029,21
11360,p56029,21
11361,p56029,21
11362,p56029,21
11363,p56029,21
11364,p56029,21
11365,p56029,21
11366,p56029,21
11367,p56029,21
11368,p56029,21
11369,p56029,21
11370,p56029,21
11371,p56003,21
11372,p56003,21
11373,p56003,21
11374,p56003,21
11375,p56003,21
11376,p56033,22
11377,p56033,22
11378,p56033,22
11379,p56033,22
11380,p56033,22
11381,p56033,22
11382,p56033,22
11383,p56033,22
11384,p56033,22
11385,p56033,22
11386,p56033,22
11387,p30075,20
11388,p30075,20
11389,p30075,20
11390,p30075,20
11391,p30075,20
11392,p30075,20
11393,p30075,20
11394,p30011,35
11395,p30011,35
11396,p30011,35
11397,p30011,35
11398,p30011,35
11399,p30011,35
11400,p46019,32
11401,p46019,32
11402,p46019,32
11403,p46019,32
11404,p46019,32
11405,p46019,32
11406,p46019,32
11407,p46105,38
11408,p46105,38
11409,p46105,38
11410,p46105,38
11411,p46105,38
11412,p46105,38
11413,p46137,38
11414,p46137,38
11415,p46137,38
11416,p46137,38
11417,p46041,38
11418,p46041,38
11419,p46041,38
11420,p46041,38
11421,p46041,38
11422,p46041,38
11423,p46041,38
11424,p46041,38
11425,p46129,38
11426,p46129,38
11427,p46129,38
11428,p46045,38
11429,p46045,38
11430,p46045,38
11431,p46045,38
11432,p46045,38
11433,p46045,38
11434,p46013,38
11435,p46013,38
11436,p46013,38
11437,p46013,38
11438,p46013,38
11439,p46037,38
11440,p46037,38
11441,p46037,38
11442,p46037,38
11443,p46037,38
11444,p46109,38
11445,p46109,38
11446,p46051,38
11447,p46051,38
11448,p46051,38
11449,p27011,43
11450,p27011,43
11451,p27151,43
11452,p27151,43
11453,p27151,43
11454,p27151,43
11455,p27151,43
11456,p27151,43
