"gid","scenario","latitude","longitude","demand_ammonia_kg","demand_biofuel_kg","demand_ldv_kg","demand_metals_kg","demand_methanol_kg","demand_mhdv_kg","demand_ng_kg","demand_refining_kg","demand_storage_kg","demand_synfuel_kg","supply_lte_kg","supply_nuclearhte_kg","supply_smr_kg","total_demand_kg","total_supply_kg"
1827,"Low Cost Electrolysis",43.59263374,-84.76195506,0,0,4612.22101976212,0,0,2049.87600878317,0,0,0,0,97075910.391578,0,0,6662.09702854529,97075910.391578
1828,"Low Cost Electrolysis",43.60764359,-83.88864532,0,0,155641.890153309,0,0,69174.1734014708,0,0,0,0,0,0,0,224816.06355478,0
1829,"Low Cost Electrolysis",43.61547205,-116.6085124,0,0,3098525.63937478,0,0,1377122.50638879,0,0,0,0,0,0,0,4475648.14576357,0
1830,"Low Cost Electrolysis",43.61605362,-84.22073685,0,60427006.7656305,160030.801303744,0,0,71124.8005794419,0,0,0,0,0,0,0,60658162.3675137,0
1831,"Low Cost Electrolysis",43.61778027,-116.2903364,0,0,6954221.80987241,0,0,3090765.24883218,0,0,0,0,0,0,0,10044987.0587046,0
1832,"Low Cost Electrolysis",43.66326246,-70.32546065,0,0,1758566.07687358,0,0,781584.923054924,0,0,0,0,0,0,0,2540150.9999285,0
1833,"Low Cost Electrolysis",43.75134538,-87.75658592,0,0,293382.749282897,0,0,130392.333014621,0,0,0,0,0,0,0,423775.082297518,0
1834,"Low Cost Electrolysis",43.78191369,-88.44066046,0,0,272913.466301135,0,0,121294.873911616,0,0,0,0,0,0,0,394208.340212751,0
1835,"Low Cost Electrolysis",43.848521,-104.213903,0,0,0,0,0,0,0,7126604.44905569,0,0,0,0,0,7126604.44905569,0
1836,"Low Cost Electrolysis",43.86145311,-91.22609015,0,0,584912.099874555,0,0,259960.93327758,0,0,0,0,18162826.964983,0,0,844873.033152135,18162826.964983
1837,"Low Cost Electrolysis",44.00941414,-75.81891044,0,0,342424.060935712,0,0,152188.471526983,0,0,0,0,0,0,0,494612.532462695,0
1838,"Low Cost Electrolysis",44.02186586,-92.47643185,0,0,278339.990716995,0,0,123706.662540887,0,0,0,0,0,0,0,402046.653257882,0
1839,"Low Cost Electrolysis",44.02737286,-88.56407201,0,0,361855.902097263,0,0,160824.845376561,0,0,0,0,1948086.11244466,0,0,522680.747473824,1948086.11244466
1840,"Low Cost Electrolysis",44.048202,-91.66599743,0,0,120361.357017656,0,0,53493.9364522914,0,0,0,0,0,0,0,173855.293469947,0
1841,"Low Cost Electrolysis",44.04908515,-121.3120018,0,0,2575576.65286805,0,0,1144700.73460802,0,0,0,0,0,0,0,3720277.38747607,0
1842,"Low Cost Electrolysis",44.06495591,-123.0758902,0,0,9450363.46629086,0,0,4200161.54057371,0,0,0,0,0,0,0,13650525.0068646,0
1843,"Low Cost Electrolysis",44.08180348,-70.18166745,0,0,119697.991209642,0,0,53199.1072042852,0,0,0,0,0,0,0,172897.098413927,0
1844,"Low Cost Electrolysis",44.08320259,-103.2449728,0,210533516.224851,1294558.63718297,0,0,575359.39430354,0,0,0,0,0,0,0,212403434.256337,0
1845,"Low Cost Electrolysis",44.11702473,-87.64994648,0,0,82449.2563791916,0,0,36644.1139463074,0,0,0,0,0,0,0,119093.370325499,0
1846,"Low Cost Electrolysis",44.16579613,-93.99046468,0,58802919.3750517,135505.401135949,0,0,60224.6227270883,0,0,0,0,974418172.432165,0,0,58998649.3989147,974418172.432165
1847,"Low Cost Electrolysis",44.24719796,-88.41125098,0,0,1713453.53296534,0,0,761534.903540152,0,0,0,0,0,0,0,2474988.43650549,0
1848,"Low Cost Electrolysis",44.27388676,-105.487443,0,2552875.3591144,444569.055110964,0,0,197586.246715984,0,0,0,0,78719741.6251892,0,0,3195030.66094135,78719741.6251892
1849,"Low Cost Electrolysis",44.32428645,-106.6966774,0,0,0,0,0,0,0,0,0,0,57669946.9135275,0,0,0,57669946.9135275
1850,"Low Cost Electrolysis",44.41514358,-95.73902739,0,0,0,0,0,0,0,0,0,0,453484720.075656,0,0,0,453484720.075656
1851,"Low Cost Electrolysis",44.42352016,-115.2284722,0,34000574.350298,0,0,0,0,0,0,0,0,3327934.26628648,0,0,34000574.350298,3327934.26628648
1852,"Low Cost Electrolysis",44.48125227,-73.16160888,0,26015843.9555848,1342008.53284883,0,0,596448.236821702,0,0,0,0,29535108.9957579,0,0,27954300.7252553,29535108.9957579
1853,"Low Cost Electrolysis",44.48618405,-99.81714318,0,0,0,0,0,0,0,0,0,0,1239195961.37791,0,0,0,1239195961.37791
1854,"Low Cost Electrolysis",44.50521797,-88.0415367,0,0,685594.661914567,0,0,304708.738628696,0,0,0,0,0,0,0,990303.400543263,0
1855,"Low Cost Electrolysis",44.51001744,-89.55206797,0,240195451.719526,136044.461590008,0,0,60464.2051511148,0,0,0,0,0,0,0,240391960.386267,0
1856,"Low Cost Electrolysis",44.57503713,-123.2867962,0,0,366966.009552883,0,0,163096.004245726,0,0,0,0,0,0,0,530062.013798609,0
1857,"Low Cost Electrolysis",44.63237704,-123.0906807,0,0,338659.697849106,0,0,150515.42126627,0,0,0,0,0,0,0,489175.119115376,0
1858,"Low Cost Electrolysis",44.72889396,-85.6231178,0,0,182378.408703652,0,0,81057.0705349567,0,0,0,0,0,0,0,263435.479238609,0
1859,"Low Cost Electrolysis",44.83654443,-68.74687475,0,49391197.3595895,291836.244119471,0,0,129704.997386431,0,0,0,0,43140001.2790597,0,0,49812738.6010954,43140001.2790597
1860,"Low Cost Electrolysis",44.85826795,-91.4445609,0,0,468755.335232813,0,0,208335.704547917,0,0,0,0,16192776.9896036,0,0,677091.03978073,16192776.9896036
1861,"Low Cost Electrolysis",44.867835,-120.8335784,0,47932941.7704678,0,0,0,0,0,0,0,0,31590869.3266315,0,0,47932941.7704678,31590869.3266315
1862,"Low Cost Electrolysis",44.90548033,-89.62654488,0,0,265997.610872756,0,0,118221.160387892,0,0,0,0,83674926.2202397,0,0,384218.771260648,83674926.2202397
1863,"Low Cost Electrolysis",44.93482872,-123.0100961,0,0,14539246.9177405,0,0,6461887.51899578,0,0,0,0,0,0,0,21001134.4367363,0
1864,"Low Cost Electrolysis",44.97811307,-93.28104717,0,176408758.125155,116778496.378094,666666666.666666,0,51901553.9458196,0,170537718.356592,0,0,0,211855870.422535,0,1182293193.47233,211855870.422535
1865,"Low Cost Electrolysis",45.15282681,-122.8524907,0,0,1422668.69517553,0,0,632297.197855793,0,0,0,0,0,0,0,2054965.89303132,0
1866,"Low Cost Electrolysis",45.21445877,-123.1734816,0,0,380849.243607503,0,0,169266.330492223,0,0,0,0,0,0,0,550115.574099726,0
1867,"Low Cost Electrolysis",45.51955858,-122.6508928,0,0,94765358.7623312,0,0,42117937.2277028,0,0,0,0,0,0,0,136883295.990034,0
1868,"Low Cost Electrolysis",45.57184505,-94.19397895,0,58802919.3750517,574258.77664639,0,0,255226.122953951,0,0,0,0,0,120955173.70892,0,59632404.274652,120955173.70892
1869,"Low Cost Electrolysis",45.59,-95.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,"Low Cost Electrolysis",45.68387272,-111.0562299,0,0,667117.148927735,0,0,296496.510634549,0,0,0,0,0,0,0,963613.659562284,0
1871,"Low Cost Electrolysis",45.79131521,-108.5310087,0,34148850.6840916,4887720.49680427,0,0,2172320.2208019,0,72190576.9596236,0,0,0,0,0,113399468.361321,0
1872,"Low Cost Electrolysis",45.98480748,-112.5170056,0,17074425.3420458,3111.45194233668,0,0,1382.86752992741,0,0,0,0,0,0,0,17078919.6615181,0
1873,"Low Cost Electrolysis",46.03920216,-118.3523501,0,0,183287.407706087,0,0,81461.0700915943,0,0,0,0,0,0,0,264748.477797681,0
1874,"Low Cost Electrolysis",46.14246189,-122.9456241,19886295.4721248,13904997.9994149,2185626.70331167,0,0,971389.645916297,0,0,0,0,0,0,0,36948309.8207677,0
1875,"Low Cost Electrolysis",46.23810529,-119.1938525,0,0,5428847.61326169,0,0,2412821.16144964,0,0,0,0,0,0,0,7841668.77471133,0
1876,"Low Cost Electrolysis",46.26693022,-93.64810441,0,0,0,0,0,0,0,0,0,0,184309910.846802,0,0,0,184309910.846802
1877,"Low Cost Electrolysis",46.38866178,-117.0249628,0,0,354494.773318899,0,0,157553.232586177,0,0,0,0,0,0,0,512048.005905076,0
1878,"Low Cost Electrolysis",46.39538751,-88.15397955,0,0,0,0,0,0,0,0,0,0,49266285.1655432,0,0,0,49266285.1655432
1879,"Low Cost Electrolysis",46.4410602,-108.0352311,0,0,0,0,0,0,0,0,0,0,67908205.5836435,0,0,0,67908205.5836435
1880,"Low Cost Electrolysis",46.61199422,-120.5429208,0,0,3848129.68471758,0,0,1710279.85987448,0,0,0,0,0,0,0,5558409.54459206,0
1881,"Low Cost Electrolysis",46.61488233,-111.9917002,0,0,966940.303280497,0,0,429751.245902443,0,0,0,0,0,0,0,1396691.54918294,0
1882,"Low Cost Electrolysis",46.73052282,-122.9827901,0,0,220699.261278682,0,0,98088.5605683031,0,0,0,0,0,0,0,318787.821846985,0
1883,"Low Cost Electrolysis",46.76382327,-92.12923183,0,117605838.750103,587445.567673896,666666666.666666,0,261086.918966176,0,19261093.1055559,0,0,0,0,0,804382131.008965,0
1884,"Low Cost Electrolysis",46.81827663,-100.8019751,0,99830147.8827339,843982.312566939,0,0,375103.250029751,0,28737550.9134894,0,0,0,0,0,129786784.35882,0
1885,"Low Cost Electrolysis",46.855395,-102.911365,0,0,0,0,0,0,0,7704437.24222237,0,0,0,0,0,7704437.24222237,0
1886,"Low Cost Electrolysis",46.86047475,-96.82122129,0,0,968967.595622749,0,0,430652.264721222,0,0,0,0,0,0,0,1399619.86034397,0
1887,"Low Cost Electrolysis",46.8744127,-114.0340434,0,0,2659557.18631422,0,0,1182025.41613965,0,0,0,0,22073521.1120716,0,0,3841582.60245387,22073521.1120716
1888,"Low Cost Electrolysis",47.03554254,-122.8629226,0,0,13696877.632796,0,0,6087501.17013155,0,0,0,0,0,0,0,19784378.8029275,0
1889,"Low Cost Electrolysis",47.14936238,-119.3060721,0,6952498.99970743,308658.892979982,0,0,137181.730213325,0,0,0,0,0,0,0,7398339.62290074,0
1890,"Low Cost Electrolysis",47.16190572,-105.0265359,0,0,0,0,0,0,0,0,0,0,879141406.917287,0,0,0,879141406.917287
1891,"Low Cost Electrolysis",47.25391176,-110.2503525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,"Low Cost Electrolysis",47.36,-101.84,71590663.6996494,49915073.941367,0,0,0,0,0,0,0,0,479210261.770384,0,0,121505737.641016,479210261.770384
1893,"Low Cost Electrolysis",47.4232551,-120.290453,0,0,402493.539650662,0,0,178886.017622517,0,0,0,0,0,0,0,581379.557273179,0
1894,"Low Cost Electrolysis",47.47013122,-122.2716244,0,6952498.99970743,324260694.980844,0,0,144115864.435931,0,16179318.208667,0,0,0,0,0,491508376.625149,0
1895,"Low Cost Electrolysis",47.50123942,-111.28451,0,34148850.6840916,874659.087691136,0,0,388737.372307172,0,13482765.1738891,0,0,0,0,0,48895012.317979,0
1896,"Low Cost Electrolysis",47.6148577,-122.6265157,0,0,10590088.3967971,0,0,4706705.95413204,0,0,0,0,0,0,0,15296794.3509291,0
1897,"Low Cost Electrolysis",47.67990165,-117.3530744,0,0,6977527.83037546,0,0,3101123.48016687,0,0,0,0,0,0,0,10078651.3105423,0
1898,"Low Cost Electrolysis",47.70361695,-99.05369418,0,0,0,0,0,0,0,0,0,0,339663913.983689,0,0,0,339663913.983689
1899,"Low Cost Electrolysis",47.7235478,-116.850453,0,0,1312291.02196067,0,0,583240.454204744,0,0,0,0,6902333.36064738,0,0,1895531.47616541,6902333.36064738
1900,"Low Cost Electrolysis",47.83883357,-106.8249476,0,0,0,0,0,0,0,0,0,0,36108398.275938,0,0,0,36108398.275938
1901,"Low Cost Electrolysis",47.90819942,-118.4846218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,"Low Cost Electrolysis",47.9086747,-97.05587822,0,49915073.941367,387220.723751444,0,0,172098.099445086,0,0,0,0,0,0,0,50474392.7645635,0
1903,"Low Cost Electrolysis",48.01997511,-95.49291705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,"Low Cost Electrolysis",48.05266337,-122.1469206,0,0,6569960.36191251,0,0,2919982.38307223,0,0,0,0,35232045.8991968,0,0,9489942.74498474,35232045.8991968
1905,"Low Cost Electrolysis",48.21216145,-114.3069763,0,0,595642.848341221,0,0,264730.15481832,0,0,0,0,0,0,0,860373.003159541,0
1906,"Low Cost Electrolysis",48.31322875,-122.6487423,0,13904997.9994149,2493713.13186589,0,0,1108316.94749595,0,57398057.4545567,0,0,0,0,0,74905085.5333334,0
1907,"Low Cost Electrolysis",48.44982997,-122.2953375,0,6952498.99970743,1065220.02918077,0,0,473431.124080341,0,48152732.7638898,0,0,0,0,0,56643882.9168583,0
1908,"Low Cost Electrolysis",48.7740194,-122.4768091,0,13904997.9994149,2340491.69307586,0,0,1040218.53025594,0,132323709.635169,0,0,0,0,0,149609417.857916,0
1909,"Low NG Resource",25.9656549,-97.47349439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,"Low NG Resource",26.16726259,-97.70732103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,"Low NG Resource",26.17698481,-80.23198009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,"Low NG Resource",26.21127837,-81.7453499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,"Low NG Resource",26.24034618,-98.17500675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,"Low NG Resource",26.37507016,-98.85081967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,"Low NG Resource",26.59995104,-81.84186623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,"Low NG Resource",27.00692437,-82.12386758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,"Low NG Resource",27.2650432,-80.3026657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,"Low NG Resource",27.30239188,-82.47260729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,"Low NG Resource",27.51972229,-81.47494742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,"Low NG Resource",27.53591299,-99.47836772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,"Low NG Resource",27.66292592,-80.4204576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,"Low NG Resource",27.74616032,-97.41376367,0,61399680.1484249,0,0,0,0,0,334179965.381396,0,0,0,0,761508211.74969,395579645.529821,761508211.74969
1923,"Low NG Resource",28.00711679,-82.51081464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,"Low NG Resource",28.02209498,-81.95712167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,"Low NG Resource",28.04315553,-81.70354377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,"Low NG Resource",28.18882919,-80.67420689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,"Low NG Resource",28.28694287,-82.19945298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,"Low NG Resource",28.30082136,-81.38341164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,"Low NG Resource",28.33190385,-81.65426904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,"Low NG Resource",28.4659,-98.1782,0,61399680.1484249,0,0,0,0,0,35055189.4521118,0,0,0,0,18811961.7527097,96454869.6005367,18811961.7527097
1931,"Low NG Resource",28.49178417,-82.52346507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,"Low NG Resource",28.58381643,-81.41199908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,"Low NG Resource",28.60251249,-80.83514981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,"Low NG Resource",28.69816397,-100.4725695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,"Low NG Resource",28.81646999,-81.77484945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,"Low NG Resource",28.82642001,-96.98442075,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,58505201.0509273,30699840.0742125,58505201.0509273
1937,"Low NG Resource",28.88579076,-82.43146853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,"Low NG Resource",28.96078381,-81.26803175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,"Low NG Resource",28.96297164,-81.99426922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,"Low NG Resource",29.0460706,-95.4072996,0,92099520.2226374,0,0,0,0,0,100157684.148891,0,0,0,532291964.975311,666575056.222523,192257204.371528,1198867021.19783
1941,"Low NG Resource",29.15412475,-82.13317646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,"Low NG Resource",29.25911338,-81.07375557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,"Low NG Resource",29.28703539,-94.82187954,0,30699840.0742125,0,0,0,0,0,88986250.1476684,0,0,0,0,0,119686090.221881,0
1944,"Low NG Resource",29.36919555,-100.8816933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,"Low NG Resource",29.38846103,-95.02886775,0,61399680.1484249,0,0,0,0,0,219769072.334393,0,0,0,0,1681036902.22214,281168752.482818,1681036902.22214
1946,"Low NG Resource",29.51527848,-98.4761833,0,30699840.0742125,0,0,0,0,0,8089659.10433349,0,0,0,0,0,38789499.178546,0
1947,"Low NG Resource",29.65933485,-82.37221225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,"Low NG Resource",29.66781421,-90.73146582,0,13565622.4808797,0,0,0,0,0,0,0,0,0,0,129050057.623589,13565622.4808797,129050057.623589
1949,"Low NG Resource",29.69084043,-91.19311506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,"Low NG Resource",29.783503,-95.39388824,0,92099520.2226374,0,0,0,0,0,639660902.035511,0,0,0,0,730092235.622665,731760422.258149,730092235.622665
1951,"Low NG Resource",29.868869,-97.92118273,0,30699840.0742125,0,0,0,0,0,5778327.93166678,0,0,0,0,0,36478168.0058793,0
1952,"Low NG Resource",29.95855527,-90.14535644,132113821.138211,40696867.4426391,0,0,0,0,0,647557950.208791,0,0,0,238217408.786256,1633644937.0096,820368638.789641,1871862345.79585
1953,"Low NG Resource",29.98479371,-93.91777803,47764227.6422764,92099520.2226374,0,0,0,0,0,498862311.433898,0,0,0,0,1112010573.79475,638726059.298812,1112010573.79475
1954,"Low NG Resource",30,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,"Low NG Resource",30.07,-83.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,"Low NG Resource",30.11831127,-94.12682864,0,61399680.1484249,0,0,0,0,0,145382730.760736,0,0,0,0,93683569.5284945,206782410.909161,93683569.5284945
1957,"Low NG Resource",30.16666755,-92.01089738,0,13565622.4808797,0,0,0,0,0,31973414.5552228,0,0,0,0,0,45539037.0361025,0
1958,"Low NG Resource",30.19391197,-85.67705897,0,32574007.4231309,0,45977011.4942529,0,0,0,0,0,0,0,0,0,78551018.9173838,0
1959,"Low NG Resource",30.22289052,-93.25148889,0,27131244.9617594,0,0,0,0,0,315111483.206894,0,0,0,0,723413989.200453,342242728.168654,723413989.200453
1960,"Low NG Resource",30.23058171,-95.47993941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,"Low NG Resource",30.241479,-81.64975268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,"Low NG Resource",30.2951968,-89.79109351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,"Low NG Resource",30.35966843,-97.76188926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,"Low NG Resource",30.402697,-89.02282056,0,20847485.9947044,0,45977011.4942529,0,0,0,0,0,0,0,0,0,66824497.4889573,0
1965,"Low NG Resource",30.42364052,-91.03723493,615853658.536585,40696867.4426391,0,0,0,0,0,333486566.029595,0,0,0,192110894.15937,1250400043.38306,990037092.00882,1442510937.54243
1966,"Low NG Resource",30.43478701,-90.10555427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,"Low NG Resource",30.47291465,-84.2690715,0,32574007.4231309,0,0,0,0,0,0,0,0,0,0,0,32574007.4231309,0
1968,"Low NG Resource",30.48875488,-87.25291617,0,97722022.2693928,0,45977011.4942529,0,0,0,1926109.31055559,0,0,0,0,0,145625143.074201,0
1969,"Low NG Resource",30.62620521,-96.3321831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,"Low NG Resource",30.66690735,-88.16451548,0,30088250.3746985,0,45977011.4942529,0,0,0,179320776.812726,0,0,0,0,0,255386038.681677,0
1971,"Low NG Resource",30.70952684,-95.54512295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,"Low NG Resource",30.80088181,-102.5208253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,"Low NG Resource",30.8496,-83.2782,0,15688740.0235546,0,0,0,0,0,0,0,0,0,0,0,15688740.0235546,0
1974,"Low NG Resource",31.09484174,-97.41530273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,"Low NG Resource",31.09564625,-97.7512764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,"Low NG Resource",31.292676,-85.111597,0,10029416.7915662,0,45977011.4942529,0,0,0,0,0,0,0,0,0,56006428.2858191,0
1977,"Low NG Resource",31.33552227,-94.73883074,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,26336746.4537937,30699840.0742125,26336746.4537937
1978,"Low NG Resource",31.33775465,-92.45338697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,"Low NG Resource",31.40587056,-110.959714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,"Low NG Resource",31.43991656,-100.4571056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,"Low NG Resource",31.53544511,-110.2858186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,"Low NG Resource",31.54222589,-97.1662379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"Low NG Resource",31.61247785,-94.65340669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"Low NG Resource",31.78066369,-106.3894049,0,30699840.0742125,0,0,0,0,0,51619729.5228899,0,0,0,0,0,82319569.5971024,0
1985,"Low NG Resource",31.814884,-89.009189,0,20847485.9947044,0,45977011.4942529,0,0,0,4815273.27638898,0,0,0,0,0,71639770.7653463,0
1986,"Low NG Resource",31.86521963,-102.4015017,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,0,30699840.0742125,0
1987,"Low NG Resource",31.8947386,-110.993762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,"Low NG Resource",31.960773,-90.981733,0,0,0,0,0,0,0,0,0,0,0,245169630.227452,0,0,245169630.227452
1989,"Low NG Resource",31.99670924,-102.108043,0,30699840.0742125,0,0,0,0,0,28506417.7962228,0,0,0,0,0,59206257.8704353,0
1990,"Low NG Resource",32.04405209,-81.15342746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"Low NG Resource",32.21496541,-80.79638334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"Low NG Resource",32.25456136,-110.9462179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"Low NG Resource",32.31031406,-95.3011666,0,30699840.0742125,0,0,0,0,0,28891639.6583339,0,0,0,0,0,59591479.7325464,0
1994,"Low NG Resource",32.3299423,-90.15626979,82317073.1707317,83389943.9788177,0,45977011.4942529,0,0,0,10516556.8356335,0,0,0,0,0,222200585.479436,0
1995,"Low NG Resource",32.33217541,-106.7621244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"Low NG Resource",32.36788515,-97.37612835,0,0,0,0,0,0,0,0,0,0,0,507115843.55176,0,0,507115843.55176
1997,"Low NG Resource",32.39987738,-86.29676999,0,20058833.5831323,0,45977011.4942529,0,0,0,0,0,0,0,0,0,66035845.0773852,0
1998,"Low NG Resource",32.42833222,-99.74648713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"Low NG Resource",32.48539191,-84.980651,0,15688740.0235546,0,45977011.4942529,0,0,0,0,0,0,0,0,0,61665751.5178075,0
2000,"Low NG Resource",32.48544707,-93.75593694,0,27131244.9617594,0,0,0,0,0,31857847.9965895,0,0,0,0,11475296.6691529,58989092.9583489,11475296.6691529
2001,"Low NG Resource",32.51855504,-94.7806703,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,90297.4164130067,30699840.0742125,90297.4164130067
2002,"Low NG Resource",32.52079279,-92.1166126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"Low NG Resource",32.58420891,-83.66935839,0,15688740.0235546,0,45977011.4942529,0,0,0,0,0,0,0,0,0,61665751.5178075,0
2004,"Low NG Resource",32.67780425,-114.5683055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Low NG Resource",32.73119857,-103.1387527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Low NG Resource",32.75182594,-97.72515153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"Low NG Resource",32.77064474,-115.545086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Low NG Resource",32.81525112,-96.97143381,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,2915854.07167001,30699840.0742125,2915854.07167001
2009,"Low NG Resource",32.83442899,-83.67135762,0,15688740.0235546,0,45977011.4942529,0,0,0,0,0,0,0,0,0,61665751.5178075,0
